Date,Country,State,City,Pure Gold,Standard Gold
03-01-2011,India,Maharashtra,Nagpur,2084.5,1940
03-02-2011,India,Maharashtra,Nagpur,2086,1960
03-03-2011,India,Maharashtra,Nagpur,2104.5,1965
03-04-2011,India,Maharashtra,Nagpur,2104.5,1965
03-05-2011,India,Maharashtra,Nagpur,2088,1942
03-06-2011,India,Maharashtra,Nagpur,2088,1942
03-07-2011,India,Maharashtra,Nagpur,2088,1942
03-08-2011,India,Maharashtra,Nagpur,2088,1960
03-09-2011,India,Maharashtra,Nagpur,2103,1960
03-10-2011,India,Maharashtra,Nagpur,2100,1953
03-11-2011,India,Maharashtra,Nagpur,2100,1960
03-12-2011,India,Maharashtra,Nagpur,2100,1960
3/13/2011,India,Maharashtra,Nagpur,2100,1960
3/14/2011,India,Maharashtra,Nagpur,2097,1952
3/15/2011,India,Maharashtra,Nagpur,2101,1954
3/16/2011,India,Maharashtra,Nagpur,2087,1946
3/17/2011,India,Maharashtra,Nagpur,2069,1925
3/18/2011,India,Maharashtra,Nagpur,2069,1925
3/19/2011,India,Maharashtra,Nagpur,2069,1925
3/20/2011,India,Maharashtra,Nagpur,2069,1925
3/21/2011,India,Maharashtra,Nagpur,2069,1943
3/22/2011,India,Maharashtra,Nagpur,2100,1953
3/23/2011,India,Maharashtra,Nagpur,2100,1951
3/24/2011,India,Maharashtra,Nagpur,2100,1951
3/25/2011,India,Maharashtra,Nagpur,2105,1949
3/26/2011,India,Maharashtra,Nagpur,2104,1949
3/27/2011,India,Maharashtra,Nagpur,2094,1949
3/28/2011,India,Maharashtra,Nagpur,2094,1949
3/29/2011,India,Maharashtra,Nagpur,2083,1940
3/30/2011,India,Maharashtra,Nagpur,2073,1930
3/31/2011,India,Maharashtra,Nagpur,2079,1930
04-01-2011,India,Maharashtra,Nagpur,2090,1942
04-02-2011,India,Maharashtra,Nagpur,2090,1942
04-03-2011,India,Maharashtra,Nagpur,2090,1942
04-04-2011,India,Maharashtra,Nagpur,2090,1942
04-05-2011,India,Maharashtra,Nagpur,2087,1943
04-06-2011,India,Maharashtra,Nagpur,2088,1942
04-07-2011,India,Maharashtra,Nagpur,2105,1957
04-08-2011,India,Maharashtra,Nagpur,2104,1957
04-09-2011,India,Maharashtra,Nagpur,2123.5,1975
04-10-2011,India,Maharashtra,Nagpur,2117,1975
04-11-2011,India,Maharashtra,Nagpur,2117,1980
04-12-2011,India,Maharashtra,Nagpur,2117,1975
4/13/2011,India,Maharashtra,Nagpur,2123,1969
4/14/2011,India,Maharashtra,Nagpur,2122,1969
4/15/2011,India,Maharashtra,Nagpur,2122,1995
4/16/2011,India,Maharashtra,Nagpur,2141,2003
4/17/2011,India,Maharashtra,Nagpur,2141,2003
4/18/2011,India,Maharashtra,Nagpur,2154,2003
4/19/2011,India,Maharashtra,Nagpur,2153,2002
4/20/2011,India,Maharashtra,Nagpur,2176,2022
4/21/2011,India,Maharashtra,Nagpur,2178,2025
4/22/2011,India,Maharashtra,Nagpur,2183,2037
4/23/2011,India,Maharashtra,Nagpur,2183,2037
4/24/2011,India,Maharashtra,Nagpur,2183,2037
4/25/2011,India,Maharashtra,Nagpur,2193,2040
4/26/2011,India,Maharashtra,Nagpur,2187,2034
4/27/2011,India,Maharashtra,Nagpur,2194,2040
4/28/2011,India,Maharashtra,Nagpur,2218,2063
4/29/2011,India,Maharashtra,Nagpur,2228,2072
4/30/2011,India,Maharashtra,Nagpur,2266.5,2108
05-01-2011,India,Maharashtra,Nagpur,2194.5,2108
05-02-2011,India,Maharashtra,Nagpur,2257,2089
05-03-2011,India,Maharashtra,Nagpur,2257,2089
05-04-2011,India,Maharashtra,Nagpur,2251,2094
05-05-2011,India,Maharashtra,Nagpur,2240,2082
05-06-2011,India,Maharashtra,Nagpur,2239,2064
05-07-2011,India,Maharashtra,Nagpur,2187,1985
05-08-2011,India,Maharashtra,Nagpur,2187,1985
05-09-2011,India,Maharashtra,Nagpur,2206.5,2024
05-10-2011,India,Maharashtra,Nagpur,2206,2050
05-11-2011,India,Maharashtra,Nagpur,2223,2054
05-12-2011,India,Maharashtra,Nagpur,2229,2055
5/13/2011,India,Maharashtra,Nagpur,2229,2055
5/14/2011,India,Maharashtra,Nagpur,2223,2044
5/15/2011,India,Maharashtra,Nagpur,2223,2044
5/16/2011,India,Maharashtra,Nagpur,2223,2044
5/17/2011,India,Maharashtra,Nagpur,2211,2047
5/18/2011,India,Maharashtra,Nagpur,2203,2049
5/19/2011,India,Maharashtra,Nagpur,2203,2044
5/20/2011,India,Maharashtra,Nagpur,2201,2044
5/21/2011,India,Maharashtra,Nagpur,2211,2071
5/22/2011,India,Maharashtra,Nagpur,2211,2071
5/23/2011,India,Maharashtra,Nagpur,2211,2071
5/24/2011,India,Maharashtra,Nagpur,2240,2091
5/25/2011,India,Maharashtra,Nagpur,2251,2100
5/26/2011,India,Maharashtra,Nagpur,2271,2123
5/27/2011,India,Maharashtra,Nagpur,2260,2113
5/28/2011,India,Maharashtra,Nagpur,2274,2126
5/30/2011,India,Maharashtra,Nagpur,2268.5,2121
5/31/2011,India,Maharashtra,Nagpur,2272.5,2125
06-01-2011,India,Maharashtra,Nagpur,2272,2123
06-02-2011,India,Maharashtra,Nagpur,2248,2121
06-03-2011,India,Maharashtra,Nagpur,2255,2121
06-04-2011,India,Maharashtra,Nagpur,2268,2114
06-05-2011,India,Maharashtra,Nagpur,2268,2114
06-06-2011,India,Maharashtra,Nagpur,2268,2114
06-07-2011,India,Maharashtra,Nagpur,2263,2114
06-08-2011,India,Maharashtra,Nagpur,2266,2114
06-09-2011,India,Maharashtra,Nagpur,2248,2109
06-10-2011,India,Maharashtra,Nagpur,2251,2109
06-11-2011,India,Maharashtra,Nagpur,2262,2101
06-12-2011,India,Maharashtra,Nagpur,2262,2101
6/13/2011,India,Maharashtra,Nagpur,2262,2101
6/14/2011,India,Maharashtra,Nagpur,2251,2105
6/15/2011,India,Maharashtra,Nagpur,2243,2105
6/16/2011,India,Maharashtra,Nagpur,2227,2088
6/17/2011,India,Maharashtra,Nagpur,2244,2088
6/18/2011,India,Maharashtra,Nagpur,2245,2100
6/19/2011,India,Maharashtra,Nagpur,2245,2100
6/20/2011,India,Maharashtra,Nagpur,2245,2100
6/21/2011,India,Maharashtra,Nagpur,2269,2120
6/22/2011,India,Maharashtra,Nagpur,2271,2124
6/23/2011,India,Maharashtra,Nagpur,2273,2124
6/24/2011,India,Maharashtra,Nagpur,2271,2123
6/25/2011,India,Maharashtra,Nagpur,2243,2075
6/26/2011,India,Maharashtra,Nagpur,2243,2075
6/27/2011,India,Maharashtra,Nagpur,2243,2075
6/28/2011,India,Maharashtra,Nagpur,2217,2077
6/29/2011,India,Maharashtra,Nagpur,2216,2076
6/30/2011,India,Maharashtra,Nagpur,2220,2073
07-01-2011,India,Maharashtra,Nagpur,2220,2073
07-02-2011,India,Maharashtra,Nagpur,2181,2030
07-03-2011,India,Maharashtra,Nagpur,2181,2030
07-04-2011,India,Maharashtra,Nagpur,2181,2030
07-05-2011,India,Maharashtra,Nagpur,2175,2030
07-06-2011,India,Maharashtra,Nagpur,2182,2038
07-07-2011,India,Maharashtra,Nagpur,2207,2084
07-08-2011,India,Maharashtra,Nagpur,2225,2084
07-09-2011,India,Maharashtra,Nagpur,2228,2096
07-10-2011,India,Maharashtra,Nagpur,2228,2096
07-11-2011,India,Maharashtra,Nagpur,2228,2096
07-12-2011,India,Maharashtra,Nagpur,2251,2100
7/13/2011,India,Maharashtra,Nagpur,2265,2135
7/14/2011,India,Maharashtra,Nagpur,2295,2157
7/15/2011,India,Maharashtra,Nagpur,2321,2157
7/16/2011,India,Maharashtra,Nagpur,2321,2157
7/17/2011,India,Maharashtra,Nagpur,2321,2172
7/18/2011,India,Maharashtra,Nagpur,2321,2172
7/19/2011,India,Maharashtra,Nagpur,2334,2178
7/20/2011,India,Maharashtra,Nagpur,2338,2190
7/21/2011,India,Maharashtra,Nagpur,2312,2166
7/22/2011,India,Maharashtra,Nagpur,2331,2182
7/23/2011,India,Maharashtra,Nagpur,2331,2172
7/24/2011,India,Maharashtra,Nagpur,2308,2172
7/25/2011,India,Maharashtra,Nagpur,2308,2172
7/26/2011,India,Maharashtra,Nagpur,2355,2195
7/27/2011,India,Maharashtra,Nagpur,2335,2183
7/28/2011,India,Maharashtra,Nagpur,2338,2183
7/29/2011,India,Maharashtra,Nagpur,2334,2183
7/30/2011,India,Maharashtra,Nagpur,2334,2184
7/31/2011,India,Maharashtra,Nagpur,2334,2184
08-01-2011,India,Maharashtra,Nagpur,2334,2184
08-02-2011,India,Maharashtra,Nagpur,2334,2182
08-03-2011,India,Maharashtra,Nagpur,2356,2250
08-04-2011,India,Maharashtra,Nagpur,2356,2250
08-05-2011,India,Maharashtra,Nagpur,2421,2263
08-06-2011,India,Maharashtra,Nagpur,2424,2276
08-07-2011,India,Maharashtra,Nagpur,2445,2276
08-08-2011,India,Maharashtra,Nagpur,2445,2276
08-09-2011,India,Maharashtra,Nagpur,2515,2396
08-10-2011,India,Maharashtra,Nagpur,2525,2438
08-11-2011,India,Maharashtra,Nagpur,2615,2438
08-12-2011,India,Maharashtra,Nagpur,2603,2479
8/13/2011,India,Maharashtra,Nagpur,2644,2422
8/14/2011,India,Maharashtra,Nagpur,2644,2422
8/15/2011,India,Maharashtra,Nagpur,2644,2422
8/16/2011,India,Maharashtra,Nagpur,2644,2422
8/17/2011,India,Maharashtra,Nagpur,2638,2439
8/18/2011,India,Maharashtra,Nagpur,2664,2477
8/19/2011,India,Maharashtra,Nagpur,2664,2498
8/20/2011,India,Maharashtra,Nagpur,2678,2585
8/21/2011,India,Maharashtra,Nagpur,2798,2622
8/22/2011,India,Maharashtra,Nagpur,2798,2636
8/23/2011,India,Maharashtra,Nagpur,2830,2636
8/24/2011,India,Maharashtra,Nagpur,2812,2661
8/25/2011,India,Maharashtra,Nagpur,2812,2581
8/26/2011,India,Maharashtra,Nagpur,2598,2464
8/27/2011,India,Maharashtra,Nagpur,2720,2542
8/28/2011,India,Maharashtra,Nagpur,2740,2542
8/29/2011,India,Maharashtra,Nagpur,2700,2560
8/30/2011,India,Maharashtra,Nagpur,2700,2560
8/31/2011,India,Maharashtra,Nagpur,2729,2519
09-01-2011,India,Maharashtra,Nagpur,2729,2519
09-02-2011,India,Maharashtra,Nagpur,2699,2583
09-03-2011,India,Maharashtra,Nagpur,2781,2566
09-04-2011,India,Maharashtra,Nagpur,2781,2566
09-05-2011,India,Maharashtra,Nagpur,2781,2566
09-06-2011,India,Maharashtra,Nagpur,2855,2688
09-07-2011,India,Maharashtra,Nagpur,2846,2688
09-08-2011,India,Maharashtra,Nagpur,2798,2596
09-09-2011,India,Maharashtra,Nagpur,2774,2586
09-10-2011,India,Maharashtra,Nagpur,2853,2641
09-11-2011,India,Maharashtra,Nagpur,2853,2641
09-12-2011,India,Maharashtra,Nagpur,2853,2641
9/13/2011,India,Maharashtra,Nagpur,2838,2661
9/14/2011,India,Maharashtra,Nagpur,2805,2632
9/15/2011,India,Maharashtra,Nagpur,2838,2673
9/16/2011,India,Maharashtra,Nagpur,2829,2562
9/17/2011,India,Maharashtra,Nagpur,2755,2586
9/18/2011,India,Maharashtra,Nagpur,2765,2606
9/19/2011,India,Maharashtra,Nagpur,2765,2606
9/20/2011,India,Maharashtra,Nagpur,2839,2617
9/21/2011,India,Maharashtra,Nagpur,2813,2625
9/22/2011,India,Maharashtra,Nagpur,2844,2652
9/24/2011,India,Maharashtra,Nagpur,2797,2506
9/25/2011,India,Maharashtra,Nagpur,2797,2506
9/26/2011,India,Maharashtra,Nagpur,2737,2447
9/27/2011,India,Maharashtra,Nagpur,2648,2447
9/28/2011,India,Maharashtra,Nagpur,2685,2475
9/29/2011,India,Maharashtra,Nagpur,2652,2470
9/30/2011,India,Maharashtra,Nagpur,2609,2429
10-01-2011,India,Maharashtra,Nagpur,2619,2455
10-02-2011,India,Maharashtra,Nagpur,2619,2455
10-03-2011,India,Maharashtra,Nagpur,2619,2455
10-04-2011,India,Maharashtra,Nagpur,2678,2471
10-05-2011,India,Maharashtra,Nagpur,2617.5,2447
10-06-2011,India,Maharashtra,Nagpur,2645,2424
10-07-2011,India,Maharashtra,Nagpur,2655,2494
10-08-2011,India,Maharashtra,Nagpur,2656,2495
10-09-2011,India,Maharashtra,Nagpur,2636,2463
10-10-2011,India,Maharashtra,Nagpur,2636,2463
10-11-2011,India,Maharashtra,Nagpur,2663,2512
10-12-2011,India,Maharashtra,Nagpur,2678,2512
10/13/2011,India,Maharashtra,Nagpur,2696,2521
10/14/2011,India,Maharashtra,Nagpur,2691,2513
10/15/2011,India,Maharashtra,Nagpur,2687,2502
10/16/2011,India,Maharashtra,Nagpur,2687,2502
10/17/2011,India,Maharashtra,Nagpur,2687,2502
10/18/2011,India,Maharashtra,Nagpur,2697,2517
10/19/2011,India,Maharashtra,Nagpur,2670,2512
10/20/2011,India,Maharashtra,Nagpur,2652,2480
10/21/2011,India,Maharashtra,Nagpur,2624,2458
10/22/2011,India,Maharashtra,Nagpur,2653,2458
10/23/2011,India,Maharashtra,Nagpur,2684,2510
10/24/2011,India,Maharashtra,Nagpur,2685,2511
10/25/2011,India,Maharashtra,Nagpur,2695,2521
10/26/2011,India,Maharashtra,Nagpur,2690,2521
10/27/2011,India,Maharashtra,Nagpur,2685,2519
10/28/2011,India,Maharashtra,Nagpur,2754,2597
10/29/2011,India,Maharashtra,Nagpur,2775,2588
10/30/2011,India,Maharashtra,Nagpur,2767,2588
10/31/2011,India,Maharashtra,Nagpur,2760,2580
11-01-2011,India,Maharashtra,Nagpur,2729,2569
11-01-2011,India,Maharashtra,Nagpur,2729,2569
11-02-2011,India,Maharashtra,Nagpur,2748,2574
11-02-2011,India,Maharashtra,Nagpur,2748,2574
11-03-2011,India,Maharashtra,Nagpur,2784,2597
11-03-2011,India,Maharashtra,Nagpur,2784,2597
11-04-2011,India,Maharashtra,Nagpur,2803,2611
11-04-2011,India,Maharashtra,Nagpur,2803,2611
11-05-2011,India,Maharashtra,Nagpur,2824,2637
11-05-2011,India,Maharashtra,Nagpur,2824,2637
11-06-2011,India,Maharashtra,Nagpur,2815,2632
11-07-2011,India,Maharashtra,Nagpur,2817,2630
11-08-2011,India,Maharashtra,Nagpur,2875,2697
11-09-2011,India,Maharashtra,Nagpur,2885,2720
11-10-2011,India,Maharashtra,Nagpur,2908,2719
11-11-2011,India,Maharashtra,Nagpur,2896,2706
11-12-2011,India,Maharashtra,Nagpur,2926,2738
11/13/2011,India,Maharashtra,Nagpur,2893,2738
11/14/2011,India,Maharashtra,Nagpur,2890,2736
11/15/2011,India,Maharashtra,Nagpur,2922,2742
11/16/2011,India,Maharashtra,Nagpur,2919,2730
11/17/2011,India,Maharashtra,Nagpur,2939,2748
11/18/2011,India,Maharashtra,Nagpur,2876,2689
11/19/2011,India,Maharashtra,Nagpur,2894,2708
11/20/2011,India,Maharashtra,Nagpur,2894,2706
11/21/2011,India,Maharashtra,Nagpur,2905,2706
11/22/2011,India,Maharashtra,Nagpur,2910,2717
11/23/2011,India,Maharashtra,Nagpur,2901,2719
11/24/2011,India,Maharashtra,Nagpur,2889,2701
11/25/2011,India,Maharashtra,Nagpur,2886,2698
11/26/2011,India,Maharashtra,Nagpur,2866,2683
11/27/2011,India,Maharashtra,Nagpur,2870,2683
11/28/2011,India,Maharashtra,Nagpur,2910,2720
11/29/2011,India,Maharashtra,Nagpur,2910,2720
11/30/2011,India,Maharashtra,Nagpur,2908.5,2719
12-01-2011,India,Maharashtra,Nagpur,2955,2763
12-02-2011,India,Maharashtra,Nagpur,2924,2734
12-03-2011,India,Maharashtra,Nagpur,2920.5,2731
12-05-2011,India,Maharashtra,Nagpur,2927.5,2727
12-06-2011,India,Maharashtra,Nagpur,2883.5,2696
12-07-2011,India,Maharashtra,Nagpur,2904.5,2716
